"campaign","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mdsgnb20","md40 n700","H","oracle","sd_emp",,17.338749,0.274287,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","se_mean",,16.771216,0.0204509,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","se_over_sd",,0.96726794,0.0153469,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","cov1_lower",,0.94097049,0.00527128,0.929768,0.950481,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","cov2",,0.94297149,0.00518667,0.93193,0.952313,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","halfwidth_md",,32.871584,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","margin1_md",,27.586196,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bias_md",,15.805981,0.444286,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bias_sd_units",,0.80124155,0.0225219,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","sd_emp",,19.726861,0.312065,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","se_mean",,31.212046,0.106668,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","se_over_sd",,1.5822104,0.0256069,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","cov1_lower",,0.95797899,0.0044875,0.94827,0.965931,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","cov2",,0.985993,0.00262847,0.97983,0.990291,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","halfwidth_md",,61.174486,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","margin1_md",,51.339247,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bias_md",,7.7246168,0.477367,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bias_sd_units",,0.3634701,0.0224618,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","sd_emp",,21.252413,0.336198,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","se_mean",,24.52995,0.0389428,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","se_over_sd",,1.1542195,0.0183507,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","cov1_lower",,0.93946973,0.00533361,0.928149,0.949104,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","cov2",,0.95897949,0.00443607,0.949368,0.96683,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","halfwidth_md",,48.043941,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","margin1_md",,50.285259,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",0,0.41870935,0.0110343,0.397259,0.440472,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",10,0.24362181,0.0096011,0.225307,0.26292,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",20,0.12456228,0.00738583,0.110802,0.139762,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",30,0.069534767,0.00568911,0.0591901,0.0815307,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",40,0.037018509,0.00422291,0.0295902,0.0462229,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",60,0.0075037519,0.00193018,0.00455266,0.0123441,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",80,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","share_lower_ge_tau",100,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_mean",,-2.6036716,0.464797,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_q05",,-33.425153,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_q25",,-16.49744,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_q50",,-4.2088444,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_q75",,9.40563,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","bound_q95",,35.199377,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",0,0.76338169,0.0095058,0.744257,0.781497,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",10,0.55227614,0.0111218,0.530398,0.573954,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",20,0.32166083,0.0104476,0.301543,0.342463,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",30,0.16458229,0.00829348,0.148974,0.181478,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",40,0.059029515,0.00527128,0.0495191,0.0702315,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",60,0.0035017509,0.00132122,0.00169728,0.00721079,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",80,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","share_lower_ge_tau",100,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_mean",,12.487354,0.389472,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_q05",,-15.503077,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_q25",,0.82683298,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_q50",,12.043233,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_q75",,23.954814,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","oracle","bound_q95",,41.502751,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",0,0.38869435,0.0109025,0.367559,0.410257,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",10,0.2056028,0.00903914,0.188459,0.223876,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",20,0.10155078,0.00675588,0.0890644,0.115566,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",30,0.050525263,0.0048988,0.0417564,0.0610183,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",40,0.017008504,0.00289202,0.0121968,0.023673,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",60,0.0025012506,0.00111719,0.00106884,0.00584207,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",80,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","share_lower_ge_tau",100,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_mean",,-3.6576598,0.411892,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_q05",,-31.672025,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_q25",,-15.945621,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_q50",,-4.6661143,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_q75",,6.992614,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","bound_q95",,30.0648,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",0,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",10,0.99949975,0.000500125,0.997172,0.999912,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",20,0.9889945,0.00233343,0.983392,0.992721,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",30,0.93996998,0.00531294,0.928689,0.949563,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",40,0.7823912,0.00922877,0.763771,0.799928,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",60,0.25912956,0.00979994,0.240397,0.278786,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",80,0.048024012,0.00478229,0.0394867,0.0582951,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","share_lower_ge_tau",100,0.0055027514,0.00165457,0.00307544,0.00982696,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_mean",,51.730011,0.34169,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_q05",,28.414234,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_q25",,41.45672,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_q50",,50.55967,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_q75",,60.441639,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","bound_q95",,79.097228,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bias_md",,-11.59145,0.23276,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bias_sd_units",,-1.1170556,0.0224309,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","sd_emp",,10.376789,0.164154,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","se_mean",,10.789081,0.0113057,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","se_over_sd",,1.0397321,0.0164839,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","cov1_upper",,0.72036018,0.0100385,0.700277,0.739598,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","cov2",,0.82241121,0.00854763,0.805044,0.838541,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","halfwidth_md",,21.14621,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","margin1_md",,17.746459,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bias_md",,0.18604661,0.270628,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bias_sd_units",,0.015375989,0.0223663,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","sd_emp",,12.099814,0.191411,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","se_mean",,12.179159,0.00996222,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","se_over_sd",,1.0065575,0.0159443,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","cov1_upper",,0.95497749,0.00463773,0.944982,0.963228,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","cov2",,0.94997499,0.00487577,0.939526,0.958698,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","halfwidth_md",,23.871151,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","margin1_md",,20.032933,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bias_md",,-3.7591177,0.238458,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bias_sd_units",,-0.35367409,0.0224351,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","sd_emp",,10.628762,0.16814,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","se_mean",,19.937591,0.0177215,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","se_over_sd",,1.875815,0.0297209,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","cov1_upper",,0.993997,0.00172771,0.989536,0.996563,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","cov2",,0.99949975,0.000500125,0.997172,0.999912,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","halfwidth_md",,39.076961,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","margin1_md",,32.794419,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bias_md",,-2.160637,0.241909,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bias_sd_units",,-0.20039659,0.0224367,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","sd_emp",,10.781805,0.170561,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","se_mean",,10.610513,0.00888201,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","se_over_sd",,0.98411285,0.0155898,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","cov1_upper",,0.92596298,0.00585619,0.91365,0.936642,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","cov2",,0.94197099,0.0052292,0.930849,0.951398,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","halfwidth_md",,20.691831,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","margin1_md",,19.041388,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bias_md",,-2.1684225,0.241629,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bias_sd_units",,-0.20136339,0.0224381,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","sd_emp",,10.768703,0.170353,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","se_mean",,10.650391,0.0121281,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","se_over_sd",,0.98901335,0.015686,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","cov1_upper",,0.92796398,0.00578274,0.91579,0.938496,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","cov2",,0.94347174,0.00516524,0.932471,0.952771,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","halfwidth_md",,20.773651,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","margin1_md",,19.074603,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",0,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",10,0.00050025013,0.000500125,8.83119e-05,0.00282827,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",20,0.0095047524,0.00217015,0.00609329,0.0147978,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",30,0.063031516,0.00543544,0.0531936,0.0745456,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",40,0.29014507,0.0101505,0.270668,0.310427,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",60,0.90245123,0.00663615,0.888662,0.914696,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",80,0.9989995,0.000707107,0.996359,0.999726,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","share_upper_le_tau",100,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_mean",,46.09824,0.24008,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_q05",,28.883899,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_q25",,38.891679,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_q50",,45.908922,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_q75",,53.544634,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","bound_q95",,63.546687,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",0,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",10,0.0015007504,0.000865808,0.000510519,0.00440323,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",20,0.011505753,0.00238527,0.00767907,0.0172063,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",30,0.086043022,0.00627212,0.07453,0.099144,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",40,0.29464732,0.0101964,0.275072,0.315011,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",60,0.87193597,0.00747394,0.856571,0.885875,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",80,0.99649825,0.00132122,0.992789,0.998303,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","share_upper_le_tau",100,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_mean",,46.474216,0.270617,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_q05",,27.230698,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_q25",,38.443349,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_q50",,46.551704,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_q75",,54.628078,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","oracle","bound_q95",,66.5023,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",0,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",10,0.00050025013,0.000500125,8.83119e-05,0.00282827,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",20,0.0095047524,0.00217015,0.00609329,0.0147978,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",30,0.066033017,0.00555444,0.0559575,0.0777732,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",40,0.29364682,0.0101863,0.274093,0.313992,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",60,0.90245123,0.00663615,0.888662,0.914696,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",80,0.9989995,0.000707107,0.996359,0.999726,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","share_upper_le_tau",100,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_mean",,46.065025,0.24224,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_q05",,28.722325,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_q25",,38.88896,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_q50",,45.950642,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_q75",,53.603564,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","bound_q95",,63.474493,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",0,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",10,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",20,0.00050025013,0.000500125,8.83119e-05,0.00282827,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",30,0.0045022511,0.00149737,0.00237047,0.00853477,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",40,0.025012506,0.00349278,0.019024,0.0328231,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",60,0.51675838,0.0111769,0.494841,0.538611,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",80,0.97148574,0.00372257,0.963236,0.977926,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","share_upper_le_tau",100,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_mean",,59.818056,0.236627,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_q05",,42.907406,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_q25",,52.605272,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_q50",,59.608325,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_q75",,67.184271,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","bound_q95",,76.938137,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",0,0.00050025013,0.000500125,8.83119e-05,0.00282827,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",10,0.0075037519,0.00193018,0.00455266,0.0123441,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",20,0.048024012,0.00478229,0.0394867,0.0582951,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",30,0.24412206,0.00960778,0.225794,0.263432,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",40,0.62531266,0.0108262,0.603872,0.646272,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",60,0.987994,0.00243596,0.982197,0.991919,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",80,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","share_upper_le_tau",100,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_mean",,36.937764,0.230567,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_q05",,20.166293,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_q25",,30.175008,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_q50",,36.7533,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_q75",,43.970231,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","bound_q95",,53.90927,,,,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf_s","joint_coverage",,0.92746373,0.00580122,0.915255,0.938033,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf_s","share_both_bounds",,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf_s","cov_H",,0.96348174,0.00419537,0.95433,0.970856,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf_s","cov_Hc",,0.96248124,0.00425025,0.953225,0.969964,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf","joint_coverage",,0.92596298,0.00585619,0.91365,0.936642,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf","share_both_bounds",,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf","cov_H",,0.96348174,0.00419537,0.95433,0.970856,1999,"f528d188"
"mdsgnb20","md40 n700","joint","bonf","cov_Hc",,0.96098049,0.00433104,0.95157,0.968623,1999,"f528d188"
"mdsgnb20","md40 n700","joint","separate_s","joint_coverage",,0.86943472,0.00753574,0.853954,0.883499,1999,"f528d188"
"mdsgnb20","md40 n700","joint","separate_s","share_both_bounds",,1,0,0.998082,1,1999,"f528d188"
"mdsgnb20","md40 n700","joint","separate_s","cov_H",,0.93946973,0.00533361,0.928149,0.949104,1999,"f528d188"
"mdsgnb20","md40 n700","joint","separate_s","cov_Hc",,0.92796398,0.00578274,0.91579,0.938496,1999,"f528d188"
"mdsgnb20","md40 n700","joint","calibrated","gamma_mean_s",,0.025148574,8.20483e-06,,,1999,"f528d188"
"mdsgnb20","md40 n700","joint","calibrated","corr_s",,0.088487605,0.00127685,,,1999,"f528d188"
"mdsgnb20","md40 n700","joint","calibrated","gamma_mean",,0.025116558,7.35129e-06,,,1999,"f528d188"
"mdsgnb20","md40 n700","joint","calibrated","corr",,0.091899068,0.00129417,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","mean_n_harm",,117.9905,0.846826,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","mean_n_sel",,117.9905,0.846826,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","sensitivity_mean",,0.20414191,0.00322774,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","ppv_mean",,0.41009499,0.00552929,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","share_nharm_grew_vs_mdf1",,0.92446223,0.00591045,0.912046,0.93525,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","share_nharm_stayed_vs_mdf1",,0.075537769,0.00591045,0.0647501,0.0879536,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","share_nharm_shrank_vs_mdf1",,0,0,1.0842e-19,0.001918,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","p_hat_mean",,0.07995958,0.00133159,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","all","p_hat_share_lt_05",,0.99949975,0.000500125,0.997172,0.999912,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","sd_btc_over_naive_se",,0.98514062,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","lamsd_over_naive_se",,0.98344923,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","lamsd_over_naive_se",,0.98714534,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_b",,-0.20136339,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_r",,0.98901335,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_cov1",,0.92796398,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_cov1_ref",,0.92298191,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_cov2",,0.94347174,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld_s","display_cov2_ref",,0.94262663,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","display_b",,3.5865052,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","display_r",,1.4691195,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","display_cov1_ref",,0.12099675,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","naive","display_cov2_ref",,0.23975722,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","display_b",,0.80124155,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","display_r",,1.5822104,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","display_cov1_ref",,0.96416928,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","mr","display_cov2_ref",,0.98922355,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","display_b",,0.3634701,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","display_r",,1.1542195,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","display_cov1_ref",,0.93761448,,,,1999,"f528d188"
"mdsgnb20","md40 n700","H","fld","display_cov2_ref",,0.96687832,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","display_b",,-1.1170556,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","display_r",,1.0397321,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","display_cov1_ref",,0.72346016,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","naive","display_cov2_ref",,0.82061509,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","display_b",,-0.35367409,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","display_r",,1.875815,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","display_cov1_ref",,0.99685022,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","mr","display_cov2_ref",,0.99952663,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","display_b",,-0.20039659,,,,1999,"f528d188"
"mdsgnb20","md40 n700","Hc","fld","display_r",,0.98411285,,,,1999,"f528d188"
