"campaign","identifier","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q50",,42.62217,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q75",,51.330062,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q95",,64.671783,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",0,0,0,0,0.00192957,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",10,0.0020130851,0.00100553,0.000783119,0.00516485,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",20,0.014091595,0.00264423,0.00976738,0.020291,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",30,0.088072471,0.00635772,0.0763931,0.101342,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",40,0.32964268,0.0105457,0.30932,0.350623,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",60,0.89632612,0.00683862,0.882149,0.908974,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",80,0.99949673,0.000503145,0.997155,0.999911,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",100,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_mean",,45.162861,0.254587,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q05",,26.84853,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q25",,37.530045,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q50",,45.230598,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q75",,52.606998,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q95",,64.019565,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",0,0.00050327126,0.000503145,8.88453e-05,0.00284532,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",10,0.010568697,0.00229406,0.00692295,0.0161032,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",20,0.04781077,0.00478658,0.0392703,0.0580963,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",30,0.17010569,0.00842892,0.154226,0.187259,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",40,0.42576749,0.0110925,0.40419,0.447631,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",60,0.89984902,0.00673463,0.885868,0.912287,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",80,0.99949673,0.000503145,0.997155,0.999911,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",100,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_mean",,42.612886,0.299854,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q05",,21.075559,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q25",,33.980199,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q50",,42.602893,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q75",,51.556921,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q95",,64.9377,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",0,0,0,0,0.00192957,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",10,0,0,0,0.00192957,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",20,0.0015098138,0.000871033,0.000513603,0.00442976,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",30,0.014091595,0.00264423,0.00976738,0.020291,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",40,0.062908908,0.00544688,0.0530536,0.074451,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",60,0.54252642,0.0111762,0.52056,0.564328,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",80,0.94715652,0.00501889,0.936429,0.956159,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",100,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_mean",,58.792596,0.282169,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q05",,38.524184,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q25",,50.363339,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q50",,58.750703,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q75",,66.973365,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q95",,80.500344,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",0,0.0065425264,0.00180862,0.0038275,0.0111619,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",10,0.030196276,0.00383901,0.0235313,0.0386743,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",20,0.15903372,0.00820418,0.143614,0.175769,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",30,0.45797685,0.0111772,0.436172,0.479944,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",40,0.78309009,0.00924585,0.764432,0.800656,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",60,0.99446402,0.00166454,0.990114,0.996906,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",80,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",100,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_mean",,31.224208,0.259904,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q05",,12.458818,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q25",,23.56591,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q50",,31.067707,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q75",,38.859345,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q95",,51.401975,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","joint_coverage",,0.91041772,0.00640667,0.897056,0.922195,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","share_both_bounds",,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","cov_H",,0.96879718,0.00390045,0.960202,0.975583,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","cov_Hc",,0.94061399,0.00530211,0.929347,0.95018,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","margin_H_md",,59.719434,0.101871,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","margin_Hc_md",,27.217914,0.0462959,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","joint_coverage",,0.9089079,0.00645508,0.895455,0.920783,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","share_both_bounds",,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","cov_H",,0.96879718,0.00390045,0.960202,0.975583,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","cov_Hc",,0.93910418,0.00536478,0.927718,0.948796,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","margin_H_md",,59.719434,0.101871,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","bonf","margin_Hc_md",,27.250539,0.038723,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","joint_coverage",,0.83241067,0.00837902,0.81535,0.848189,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","share_both_bounds",,1,0,0.99807,1,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","cov_H",,0.93105184,0.00568394,0.919059,0.941381,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","cov_Hc",,0.89330649,0.00692581,0.878965,0.90613,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","margin_H_md",,50.475444,0.0867895,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","separate_s","margin_Hc_md",,23.164836,0.0404639,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","calibrated","gamma_mean_s",,0.02516306,8.67787e-06,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","calibrated","corr_s",,0.085494047,0.00130147,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","calibrated","gamma_mean",,0.025132864,7.9103e-06,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","joint","calibrated","corr",,0.087822132,0.00132496,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","mean_proposed_n",,2644.1389,46.4312,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","mean_size_hhat",,105.14997,0.678343,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","mean_true_positives",,,,,,0,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","sensitivity_mean",,,,,,0,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","ppv_mean",,0,0,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","mean_n_family",,2644.1389,46.4312,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","mean_admitted_n",,1958.9653,39.5587,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","share_size_larger_than_fs",,0.43765775,0.0111462,0.415953,0.459604,1981,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","count_size_larger_than_fs",,867,,,,1981,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","share_size_equal_than_fs",,0.052498738,0.00501097,0.0435149,0.0632148,1981,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","count_size_equal_than_fs",,104,,,,1981,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","share_size_smaller_than_fs",,0.50984351,0.0112317,0.487832,0.531817,1981,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","count_size_smaller_than_fs",,1010,,,,1981,"9051b702"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","declaration_rate",,0.9965,0.00132056,0.992793,0.998304,2000,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","mean_n_sel",,107.49222,0.66958,,,1993,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","sensitivity_mean",,,,,,0,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","ppv_mean",,0,0,,,1993,"dbeee517"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","declaration_rate",,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_size_hhat",,106.1385,0.758104,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","sensitivity_mean",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","ppv_mean",,0,0,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_n_family",,1222.3815,1.04192,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_admitted_n",,508.467,6.40469,,,2000,"15bee7cd"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","fld","cov1_lower",,0.9473156,0.0050042,0.936619,0.956291,1993,"dbeee517"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","cov1_lower",,0.9405,0.0052896,0.929264,0.950047,2000,"15bee7cd"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","cov1_upper",,0.91721024,0.00617261,0.904295,0.928521,1993,"dbeee517"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","cov1_upper",,0.92,0.0060663,0.907289,0.9311,2000,"15bee7cd"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","joint_coverage",,0.93176116,0.00564826,0.91984,0.942021,1993,"dbeee517"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","joint_coverage",,0.93,0.00570526,0.917974,0.940377,2000,"15bee7cd"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","p_hat_mean",,0.091712934,0.00188352,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","all","p_hat_share_lt_05",,0.99043785,0.0021832,0.985113,0.99387,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","sd_btc_over_naive_se",,0.98575637,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","lamsd_over_naive_se",,0.98143974,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","lamsd_over_naive_se",,0.98260818,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","all","all","secs_fit_mr_mean",,100.27629,1.71795,,,2000,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","all","all","secs_field_mean",,54.362332,0.730515,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","all","all","secs_complement_mean",,4.950927,0.109844,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_b",,-0.36370378,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_r",,0.97202068,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov1",,0.89330649,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov1_ref",,0.89160856,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov2",,0.93306492,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","display_cov2_ref",,0.92675356,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","naive","display_b",,3.6016128,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","naive","display_r",,1.4928367,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","naive","display_cov1_ref",,0.12587379,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","naive","display_cov2_ref",,0.24961344,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","mr","display_b",,1.2093537,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","mr","display_r",,1.962595,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","mr","display_cov1_ref",,0.97824744,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","mr","display_cov2_ref",,0.99582087,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","fld","display_b",,0.71228096,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","fld","display_r",,1.2909966,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","fld","display_cov1_ref",,0.92091004,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","H","fld","display_cov2_ref",,0.96487766,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_b",,-1.4197069,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_r",,1.1217933,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_cov1_ref",,0.66475618,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","naive","display_cov2_ref",,0.78185235,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_b",,-0.52841962,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_r",,1.8529927,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_cov1_ref",,0.99412362,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","mr","display_cov2_ref",,0.99902748,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_b",,-0.36246739,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_r",,0.96918511,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_cov1_ref",,0.89096946,,,,1987,"9051b702"
"mddina","dina","null n500 (no subgroup; homogeneous +26)","Hc","fld","display_cov2_ref",,0.92601804,,,,1987,"9051b702"
"mddina","dina","md40 n700","H","all","declaration_rate",,0.9985,0.000865376,0.995599,0.99949,2000,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bias_md",,63.495641,0.388437,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","bias_sd_units",,3.7051638,0.0226665,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","sd_emp",,17.137068,0.271232,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","se_mean",,25.224858,0.0946869,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","se_over_sd",,1.4719472,0.0239431,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","cov1_lower",,0.07110666,0.00575108,0.060639,0.0832212,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","cov2",,0.16825238,0.00837119,0.152485,0.185293,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","halfwidth_md",,49.439813,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","naive","margin1_md",,41.491199,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bias_md",,0.099693705,0.387694,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bias_sd_units",,0.0057542646,0.0223775,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","sd_emp",,17.325186,0.27421,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","se_mean",,16.769248,0.0204795,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","se_over_sd",,0.96791153,0.0153649,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","cov1_lower",,0.94091137,0.00527639,0.929699,0.950431,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","cov2",,0.94291437,0.00519171,0.931863,0.952265,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","halfwidth_md",,32.867725,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","margin1_md",,27.582958,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bias_md",,19.906244,0.411713,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","bias_sd_units",,1.0916576,0.0225783,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","sd_emp",,18.234879,0.288607,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","se_mean",,32.615964,0.113451,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","se_over_sd",,1.7886582,0.0289851,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","cov1_lower",,0.96044066,0.00436185,0.95097,0.968143,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","cov2",,0.98497747,0.00272205,0.978636,0.989457,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","halfwidth_md",,63.926116,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","margin1_md",,53.648487,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bias_md",,11.645531,0.440304,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bias_sd_units",,0.59578675,0.022526,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","sd_emp",,19.546474,0.309366,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","se_mean",,24.288142,0.0425519,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","se_over_sd",,1.2425843,0.0197868,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","cov1_lower",,0.93039559,0.0056946,0.918388,0.94075,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","cov2",,0.96544817,0.00408706,0.956502,0.972607,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","halfwidth_md",,47.556294,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","margin1_md",,49.854837,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",0,0.49424136,0.011188,0.472345,0.516159,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",10,0.2899349,0.0101534,0.270453,0.310223,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",20,0.16174261,0.00823971,0.146245,0.178539,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",30,0.075112669,0.0058981,0.0643507,0.0875062,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",40,0.035052579,0.0041155,0.0278375,0.044053,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",60,0.0075112669,0.0019321,0.00455722,0.0123564,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",80,0.0010015023,0.000707814,0.000274691,0.00364439,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","share_lower_ge_tau",100,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_mean",,1.6361079,0.427098,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_q05",,-26.254072,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_q25",,-10.986888,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_q50",,-0.39791504,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_q75",,12.985263,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","fld","bound_q95",,34.589788,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",0,0.76414622,0.00949993,0.745031,0.782248,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",10,0.55282924,0.0111261,0.530942,0.574514,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",20,0.32198297,0.0104556,0.301849,0.3428,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",30,0.16474712,0.00830097,0.149124,0.181657,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",40,0.059088633,0.00527639,0.0495689,0.0703014,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",60,0.0035052579,0.00132254,0.00169898,0.007218,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",80,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","share_lower_ge_tau",100,0,0,-1.0842e-19,0.00191992,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_mean",,12.516736,0.389247,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_q05",,-15.387342,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_q25",,0.84935146,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_q50",,12.067291,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_q75",,23.956485,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","oracle","bound_q95",,41.517344,,,,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",0,0.4211317,0.0110487,0.399648,0.442918,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",10,0.2223335,0.00930487,0.204639,0.241094,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",20,0.10665999,0.00690749,0.0938687,0.120962,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",30,0.043565348,0.00456782,0.0354547,0.0534287,1997,"21e48ee5"
"mddina","dina","md40 n700","H","mr","share_lower_ge_tau",40,0.016524787,0.00285273,0.0117905,0.0231155,1997,"21e48ee5"
