"campaign","identifier","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",60,0.004,0.00141138,0.00202825,0.00787346,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",80,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",100,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_mean",,-9.24005,0.492353,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_q05",,-42.521532,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_q25",,-24.573318,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_q50",,-10.353697,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_q75",,4.6006561,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bound_q95",,28.537759,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",0,0.239,0.00953622,0.220821,0.25818,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",10,0.1155,0.00714702,0.102223,0.130251,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",20,0.051,0.0049193,0.04219,0.0615315,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",30,0.018,0.00297288,0.01303,0.024818,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",40,0.008,0.00199198,0.0049303,0.0129561,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",60,0.001,0.000706753,0.000274279,0.00363893,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",80,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","share_lower_ge_tau",100,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_mean",,-13.43631,0.439585,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_q05",,-44.626631,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_q25",,-26.900121,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_q50",,-13.887848,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_q75",,-0.73234733,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bound_q95",,20.42217,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",0,0.9985,0.000865376,0.995599,0.99949,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",10,0.987,0.00253288,0.98102,0.991113,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",20,0.931,0.00566741,0.919046,0.941302,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",30,0.798,0.00897764,0.77984,0.815017,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",40,0.559,0.0111022,0.537147,0.580626,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",60,0.1505,0.0079953,0.1355,0.16684,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",80,0.0205,0.00316858,0.0151472,0.0276913,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","share_lower_ge_tau",100,0.002,0.000998999,0.000778027,0.00513135,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_mean",,43.331073,0.366062,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_q05",,17.16339,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_q25",,32.067353,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_q50",,42.697364,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_q75",,53.599521,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bound_q95",,71.490037,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bias_md",,-16.09404,0.270707,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bias_sd_units",,-1.3293828,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","sd_emp",,12.1064,0.191467,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","se_mean",,13.127177,0.0172978,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","se_over_sd",,1.0843171,0.0172083,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","cov1_upper",,0.688,0.0103599,0.667351,0.707928,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","cov2",,0.798,0.00897764,0.77984,0.815017,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","halfwidth_md",,25.728795,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","margin1_md",,21.592285,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bias_md",,-0.43137023,0.257399,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bias_sd_units",,-0.037473794,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","sd_emp",,11.511251,0.182054,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","se_mean",,11.652514,0.00816949,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","se_over_sd",,1.0122718,0.0160251,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","cov1_upper",,0.95,0.0048734,0.939556,0.958719,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","cov2",,0.9535,0.00470838,0.94337,0.961891,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","halfwidth_md",,22.838927,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","margin1_md",,19.16668,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bias_md",,-5.6866304,0.279301,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bias_sd_units",,-0.45526821,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","sd_emp",,12.490726,0.197545,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","se_mean",,23.737381,0.0233652,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","se_over_sd",,1.9004004,0.0301136,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","cov1_upper",,0.9935,0.00179691,0.98891,0.996197,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","cov2",,0.999,0.000706753,0.996361,0.999726,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","halfwidth_md",,46.524411,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","margin1_md",,39.044517,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bias_md",,-3.5610609,0.283973,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bias_sd_units",,-0.28040558,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","sd_emp",,12.699679,0.20085,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","se_mean",,12.868348,0.0120315,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","se_over_sd",,1.0132814,0.0160534,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","cov1_upper",,0.9155,0.00621931,0.9025,0.926907,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","cov2",,0.942,0.00522666,0.930883,0.951422,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","halfwidth_md",,25.122156,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","margin1_md",,23.303248,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bias_md",,-3.572297,0.283356,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bias_sd_units",,-0.2819034,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","sd_emp",,12.672061,0.200413,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","se_mean",,12.886152,0.0178368,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","se_over_sd",,1.0168947,0.016144,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","cov1_upper",,0.92,0.0060663,0.907289,0.9311,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","cov2",,0.9435,0.00516274,0.932505,0.952795,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","halfwidth_md",,25.143541,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","margin1_md",,23.288625,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",0,0.001,0.000706753,0.000274279,0.00363893,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",10,0.006,0.00172685,0.00343559,0.0104584,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",20,0.0305,0.00384511,0.0238174,0.0389827,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",30,0.1345,0.00762921,0.120246,0.150156,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",40,0.376,0.0108311,0.355028,0.397447,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",60,0.894,0.00688346,0.879745,0.906744,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",80,0.998,0.000998999,0.994869,0.999222,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","share_upper_le_tau",100,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_mean",,43.85723,0.282371,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q05",,23.235302,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q25",,35.936695,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q50",,43.717573,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q75",,52.163682,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld_s","bound_q95",,64.797801,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",10,0.003,0.00122291,0.00137563,0.00652992,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",20,0.018,0.00297288,0.01303,0.024818,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",30,0.0935,0.00650991,0.0815085,0.10705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",40,0.334,0.0105462,0.313665,0.354971,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",60,0.897,0.00679673,0.882909,0.909569,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",80,0.9995,0.000499875,0.997173,0.999912,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","share_upper_le_tau",100,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_mean",,44.990545,0.257829,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q05",,26.272946,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q25",,37.385592,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q50",,45.100285,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q75",,52.576551,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","oracle","bound_q95",,64.005401,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",0,0.001,0.000706753,0.000274279,0.00363893,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",10,0.008,0.00199198,0.0049303,0.0129561,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",20,0.03,0.00381445,0.0233779,0.0384242,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",30,0.135,0.00764117,0.120721,0.150678,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",40,0.376,0.0108311,0.355028,0.397447,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",60,0.896,0.00682583,0.881854,0.908628,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",80,0.998,0.000998999,0.994869,0.999222,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","share_upper_le_tau",100,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_mean",,43.871853,0.286174,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q05",,22.510699,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q25",,35.686789,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q50",,43.690781,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q75",,52.316188,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","fld","bound_q95",,65.045129,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",10,0,0,1.0842e-19,0.00191705,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",20,0.001,0.000706753,0.000274279,0.00363893,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",30,0.012,0.00243475,0.00807715,0.0177939,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",40,0.0555,0.00511956,0.0462914,0.0664128,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",60,0.5175,0.0111735,0.495588,0.539345,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",80,0.946,0.00505391,0.935212,0.955078,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","share_upper_le_tau",100,0.9995,0.000499875,0.997173,0.999912,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_mean",,59.613122,0.278434,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q05",,39.351739,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q25",,51.557075,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q50",,59.500133,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q75",,67.810051,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","mr","bound_q95",,80.38794,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",0,0.0075,0.00192922,0.00455038,0.0123379,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",10,0.033,0.00399443,0.0260228,0.0417678,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",20,0.155,0.00809243,0.139802,0.171521,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",30,0.4455,0.0111137,0.423843,0.467366,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",40,0.756,0.00960375,0.736698,0.774321,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",60,0.9915,0.00205277,0.986429,0.994686,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",80,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","share_upper_le_tau",100,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_mean",,31.753481,0.268238,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q05",,12.212068,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q25",,24.108133,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q50",,31.609321,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q75",,39.702955,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","Hc","naive","bound_q95",,51.546114,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","joint_coverage",,0.93,0.00570526,0.917974,0.940377,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","share_both_bounds",,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","cov_H",,0.972,0.0036889,0.963816,0.978375,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","cov_Hc",,0.957,0.00453602,0.947199,0.965049,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","margin_H_md",,61.404131,0.0989898,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf_s","margin_Hc_md",,27.342497,0.0477278,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","joint_coverage",,0.9275,0.00579844,0.915297,0.938064,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","share_both_bounds",,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","cov_H",,0.972,0.0036889,0.963816,0.978375,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","cov_Hc",,0.955,0.00463546,0.945009,0.963246,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","margin_H_md",,61.404131,0.0989898,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","bonf","margin_Hc_md",,27.411652,0.0377168,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","joint_coverage",,0.8645,0.0076531,0.8488,0.878803,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","share_both_bounds",,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","cov_H",,0.9405,0.0052896,0.929264,0.950047,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","cov_Hc",,0.92,0.0060663,0.907289,0.9311,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","margin_H_md",,51.76663,0.0833765,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","separate_s","margin_Hc_md",,23.288625,0.041656,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","calibrated","gamma_mean_s",,0.025168,8.77077e-06,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","calibrated","corr_s",,0.093174013,0.0013516,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","calibrated","gamma_mean",,0.0251265,7.69925e-06,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","joint","calibrated","corr",,0.097610056,0.00137896,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_size_hhat",,106.1385,0.758104,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_true_positives",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","sensitivity_mean",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","ppv_mean",,0,0,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_n_family",,1222.3815,1.04192,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","mean_admitted_n",,508.467,6.40469,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","share_size_larger_than_fs",,0.43401907,0.011102,0.412407,0.455885,1993,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","count_size_larger_than_fs",,865,,,,1993,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","share_size_equal_than_fs",,0.043652785,0.00457678,0.0355261,0.0535353,1993,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","count_size_equal_than_fs",,87,,,,1993,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","share_size_smaller_than_fs",,0.52232815,0.0111888,0.500377,0.544194,1993,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","count_size_smaller_than_fs",,1041,,,,1993,"15bee7cd"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","declaration_rate",,0.9965,0.00132056,0.992793,0.998304,2000,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","mean_n_sel",,107.49222,0.66958,,,1993,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","sensitivity_mean",,,,,,0,"dbeee517"
"mdsgnb20","fs","null n500 (no subgroup; homogeneous +26)","H","all","ppv_mean",,0,0,,,1993,"dbeee517"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","p_hat_mean",,0.1027812,0.00157014,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","p_hat_share_lt_05",,0.998,0.000998999,0.994869,0.999222,2000,"15bee7cd"
